fault_id,module,hierarchical_path,campaign_type,fault_kind,bit_index,name,result_type,result,cycles,error_code,fault_detect,safety_fault,latent_fault
B0012_005,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][5],read_engine_bit,read_engine_slot_accum_inv_q0,5,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_006,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][6],read_engine_bit,read_engine_slot_accum_inv_q0,6,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_007,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][7],read_engine_bit,read_engine_slot_accum_inv_q0,7,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_008,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][8],read_engine_bit,read_engine_slot_accum_inv_q0,8,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_009,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][9],read_engine_bit,read_engine_slot_accum_inv_q0,9,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_010,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][10],read_engine_bit,read_engine_slot_accum_inv_q0,10,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_011,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][11],read_engine_bit,read_engine_slot_accum_inv_q0,11,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_012,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][12],read_engine_bit,read_engine_slot_accum_inv_q0,12,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_013,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][13],read_engine_bit,read_engine_slot_accum_inv_q0,13,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_014,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][14],read_engine_bit,read_engine_slot_accum_inv_q0,14,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_015,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][15],read_engine_bit,read_engine_slot_accum_inv_q0,15,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_016,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][16],read_engine_bit,read_engine_slot_accum_inv_q0,16,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_017,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][17],read_engine_bit,read_engine_slot_accum_inv_q0,17,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_018,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][18],read_engine_bit,read_engine_slot_accum_inv_q0,18,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_019,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][19],read_engine_bit,read_engine_slot_accum_inv_q0,19,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_020,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][20],read_engine_bit,read_engine_slot_accum_inv_q0,20,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_021,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][21],read_engine_bit,read_engine_slot_accum_inv_q0,21,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_022,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][22],read_engine_bit,read_engine_slot_accum_inv_q0,22,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_023,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][23],read_engine_bit,read_engine_slot_accum_inv_q0,23,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_024,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][24],read_engine_bit,read_engine_slot_accum_inv_q0,24,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_025,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][25],read_engine_bit,read_engine_slot_accum_inv_q0,25,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_026,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][26],read_engine_bit,read_engine_slot_accum_inv_q0,26,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_027,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][27],read_engine_bit,read_engine_slot_accum_inv_q0,27,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_028,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][28],read_engine_bit,read_engine_slot_accum_inv_q0,28,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_029,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][29],read_engine_bit,read_engine_slot_accum_inv_q0,29,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_030,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][30],read_engine_bit,read_engine_slot_accum_inv_q0,30,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_031,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][31],read_engine_bit,read_engine_slot_accum_inv_q0,31,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_032,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][32],read_engine_bit,read_engine_slot_accum_inv_q0,32,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_033,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][33],read_engine_bit,read_engine_slot_accum_inv_q0,33,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_034,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][34],read_engine_bit,read_engine_slot_accum_inv_q0,34,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_035,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][35],read_engine_bit,read_engine_slot_accum_inv_q0,35,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_036,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][36],read_engine_bit,read_engine_slot_accum_inv_q0,36,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_037,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][37],read_engine_bit,read_engine_slot_accum_inv_q0,37,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_038,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][38],read_engine_bit,read_engine_slot_accum_inv_q0,38,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_039,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][39],read_engine_bit,read_engine_slot_accum_inv_q0,39,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_040,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][40],read_engine_bit,read_engine_slot_accum_inv_q0,40,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_041,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][41],read_engine_bit,read_engine_slot_accum_inv_q0,41,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_042,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][42],read_engine_bit,read_engine_slot_accum_inv_q0,42,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_043,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][43],read_engine_bit,read_engine_slot_accum_inv_q0,43,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_044,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][44],read_engine_bit,read_engine_slot_accum_inv_q0,44,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_045,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][45],read_engine_bit,read_engine_slot_accum_inv_q0,45,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_046,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][46],read_engine_bit,read_engine_slot_accum_inv_q0,46,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_047,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][47],read_engine_bit,read_engine_slot_accum_inv_q0,47,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_048,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][48],read_engine_bit,read_engine_slot_accum_inv_q0,48,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_049,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][49],read_engine_bit,read_engine_slot_accum_inv_q0,49,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_050,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][50],read_engine_bit,read_engine_slot_accum_inv_q0,50,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_051,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][51],read_engine_bit,read_engine_slot_accum_inv_q0,51,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_052,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][52],read_engine_bit,read_engine_slot_accum_inv_q0,52,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_053,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][53],read_engine_bit,read_engine_slot_accum_inv_q0,53,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_054,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][54],read_engine_bit,read_engine_slot_accum_inv_q0,54,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_055,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][55],read_engine_bit,read_engine_slot_accum_inv_q0,55,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_056,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][56],read_engine_bit,read_engine_slot_accum_inv_q0,56,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_057,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][57],read_engine_bit,read_engine_slot_accum_inv_q0,57,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_058,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][58],read_engine_bit,read_engine_slot_accum_inv_q0,58,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_059,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][59],read_engine_bit,read_engine_slot_accum_inv_q0,59,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_060,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][60],read_engine_bit,read_engine_slot_accum_inv_q0,60,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_061,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][61],read_engine_bit,read_engine_slot_accum_inv_q0,61,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_062,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][62],read_engine_bit,read_engine_slot_accum_inv_q0,62,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
B0012_063,axi_read_engine,dut.gen_read_master[0].u_read_engine.slot_accum_inv_q[0][63],read_engine_bit,read_engine_slot_accum_inv_q0,63,read_engine_slot_accum_inv_q0,read_engine_bit,detected,1,0,0,1,1
